trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2005,False,"{'a': 0.75, 'e': 0.13452527641844253}",35,8,46.61252939419187,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.75, 'e': 0.1343907511420241}",35,20,17.60376476218335,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.75, 'e': 0.13425636039088207}",25,11,14.302103918855494,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2008,False,"{'a': 0.75, 'e': 0.13412210403049118}",20,15,9.256988336899251,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.75, 'e': 0.1339879819264607}",25,7,24.40339031947879,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.75, 'e': 0.13385399394453423}",25,0,-19.186544418657697,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
2011,False,"{'a': 0.75, 'e': 0.13372013995058968}",30,21,6.826932403587982,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2012,False,"{'a': 0.75, 'e': 0.1335864198106391}",25,6,25.531147955204506,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2013,False,"{'a': 0.75, 'e': 0.13345283339082847}",20,8,-23.42395469952995,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2014,False,"{'a': 0.75, 'e': 0.13331938055743764}",20,8,21.69671412966212,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.75, 'e': 0.1331860611768802}",20,5,-13.028261354934447,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
2016,False,"{'a': 0.75, 'e': 0.13305287511570332}",20,0,24.026273165848927,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2017,False,"{'a': 0.75, 'e': 0.1329198222405876}",20,16,7.1219779125357325,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.75, 'e': 0.13278690241834704}",20,0,15.630570444828166,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2019,False,"{'a': 0.75, 'e': 0.13265411551592868}",25,0,28.321672680875604,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2020,False,"{'a': 0.75, 'e': 0.13252146140041274}",30,0,32.07089252240723,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
2021,False,"{'a': 0.75, 'e': 0.13238893993901232}",30,13,2.5106267816807195,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2022,False,"{'a': 0.75, 'e': 0.13225655099907332}",25,9,-34.73565774725546,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
2023,False,"{'a': 0.75, 'e': 0.13212429444807425}",25,2,-5.81976221277551,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 0}",1
2024,False,"{'a': 0.75, 'e': 0.1319921701536262}",20,16,7.333325257132235,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.75, 'e': 0.13186017798347255}",20,10,19.038580196702274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.75, 'e': 0.13172831780548908}",20,11,5.434280400335632,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2027,False,"{'a': 0.75, 'e': 0.13159658948768357}",25,8,21.86015962770579,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2028,False,"{'a': 0.75, 'e': 0.1314649928981959}",20,5,8.081921007527836,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
2029,False,"{'a': 0.75, 'e': 0.1313335279052977}",20,8,16.38228594058426,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.75, 'e': 0.13120219437739242}",35,8,-9.214738155362692,"{0: 23, 1: 0, 2: 3, 3: 1, 4: 0}",1
2031,False,"{'a': 0.75, 'e': 0.13107099218301502}",25,13,13.58620665682442,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2032,False,"{'a': 0.75, 'e': 0.130939921190832}",25,13,20.15739003222271,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
