trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
21,False,"{'a': 0.2, 'e': 0.9792086759647052}",25,0,-119.96056869077293,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
22,False,"{'a': 0.2, 'e': 0.9782294672887404}",25,0,-169.3256842609268,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
23,False,"{'a': 0.2, 'e': 0.9772512378214517}",20,0,-236.58176079240448,"{0: 8, 1: 3, 2: 3, 3: 2, 4: 4}",0
24,False,"{'a': 0.2, 'e': 0.9762739865836302}",25,0,-204.19415536008972,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 3}",0
25,False,"{'a': 0.2, 'e': 0.9752977125970466}",25,18,-7.265287465634351,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
26,False,"{'a': 0.2, 'e': 0.9743224148844496}",25,0,-192.14369730554714,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
27,False,"{'a': 0.2, 'e': 0.9733480924695651}",25,0,-169.42922065865298,"{0: 15, 1: 2, 2: 3, 3: 3, 4: 2}",0
28,False,"{'a': 0.2, 'e': 0.9723747443770956}",25,0,-59.54645923497187,"{0: 15, 1: 6, 2: 3, 3: 1, 4: 0}",0
29,False,"{'a': 0.2, 'e': 0.9714023696327184}",30,0,-189.41682250691952,"{0: 14, 1: 7, 2: 5, 3: 2, 4: 2}",0
30,False,"{'a': 0.2, 'e': 0.9704309672630858}",20,0,-58.5057968295812,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
31,False,"{'a': 0.2, 'e': 0.9694605362958226}",20,0,-88.18451140908985,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
32,False,"{'a': 0.2, 'e': 0.9684910757595268}",20,12,-47.124261248978094,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
33,False,"{'a': 0.2, 'e': 0.9675225846837673}",20,12,-36.43871017897624,"{0: 4, 1: 0, 2: 4, 3: 0, 4: 0}",1
34,False,"{'a': 0.2, 'e': 0.9665550620990835}",35,24,-28.532603335213874,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
35,False,"{'a': 0.2, 'e': 0.9655885070369844}",25,0,-151.20055419287274,"{0: 11, 1: 4, 2: 8, 3: 1, 4: 1}",0
36,False,"{'a': 0.2, 'e': 0.9646229185299474}",20,13,-25.484159879156387,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 0}",1
37,False,"{'a': 0.2, 'e': 0.9636582956114175}",20,0,-68.12622318759205,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
38,False,"{'a': 0.2, 'e': 0.9626946373158061}",30,0,-14.748231383195346,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
39,False,"{'a': 0.2, 'e': 0.9617319426784903}",20,0,-53.09807069337385,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
40,False,"{'a': 0.2, 'e': 0.9607702107358118}",25,0,-197.0684070025078,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
41,False,"{'a': 0.2, 'e': 0.959809440525076}",20,0,-153.8300780708477,"{0: 12, 1: 1, 2: 2, 3: 3, 4: 2}",0
42,False,"{'a': 0.2, 'e': 0.9588496310845509}",20,0,-198.33584649413734,"{0: 10, 1: 0, 2: 5, 3: 2, 4: 3}",0
43,False,"{'a': 0.2, 'e': 0.9578907814534663}",25,0,-127.45347759439935,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
44,False,"{'a': 0.2, 'e': 0.9569328906720129}",20,0,-100.94162299660736,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
45,False,"{'a': 0.2, 'e': 0.9559759577813408}",35,0,-46.22750527156829,"{0: 26, 1: 3, 2: 6, 3: 0, 4: 0}",0
46,False,"{'a': 0.2, 'e': 0.9550199818235595}",20,0,-69.0859029769135,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
47,False,"{'a': 0.2, 'e': 0.954064961841736}",30,0,-202.99278884762413,"{0: 14, 1: 4, 2: 7, 3: 4, 4: 1}",0
48,False,"{'a': 0.2, 'e': 0.9531108968798943}",25,0,-177.31931659268912,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
49,False,"{'a': 0.2, 'e': 0.9521577859830144}",30,0,-134.86963940466651,"{0: 16, 1: 6, 2: 5, 3: 2, 4: 1}",0
50,False,"{'a': 0.2, 'e': 0.9512056281970314}",20,0,-128.46201976810593,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
51,False,"{'a': 0.2, 'e': 0.9502544225688343}",30,0,-137.4992835474481,"{0: 15, 1: 5, 2: 9, 3: 0, 4: 1}",0
52,False,"{'a': 0.2, 'e': 0.9493041681462654}",20,0,-230.01992346597234,"{0: 10, 1: 0, 2: 4, 3: 2, 4: 4}",0
53,False,"{'a': 0.2, 'e': 0.9483548639781192}",20,3,-102.69638965570957,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 2}",1
54,False,"{'a': 0.2, 'e': 0.947406509114141}",20,0,-37.712034769779606,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
55,False,"{'a': 0.2, 'e': 0.9464591026050269}",25,9,-54.45305663180218,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
56,False,"{'a': 0.2, 'e': 0.9455126435024219}",20,14,-2.0036959054519556,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.2, 'e': 0.9445671308589194}",20,0,-111.00468769920745,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
58,False,"{'a': 0.2, 'e': 0.9436225637280605}",25,0,-113.68736375276353,"{0: 15, 1: 0, 2: 7, 3: 3, 4: 0}",0
59,False,"{'a': 0.2, 'e': 0.9426789411643325}",20,0,-61.82421054793434,"{0: 10, 1: 5, 2: 5, 3: 0, 4: 0}",0
60,False,"{'a': 0.2, 'e': 0.9417362622231682}",25,17,-1.011222056844483,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
61,False,"{'a': 0.2, 'e': 0.9407945259609449}",20,0,-76.34745090008283,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
62,False,"{'a': 0.2, 'e': 0.9398537314349841}",20,0,-169.3126994276649,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 3}",0
63,False,"{'a': 0.2, 'e': 0.9389138777035491}",30,0,-168.82469009848893,"{0: 19, 1: 4, 2: 3, 3: 1, 4: 3}",0
64,False,"{'a': 0.2, 'e': 0.9379749638258454}",20,0,-80.51754046895834,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
65,False,"{'a': 0.2, 'e': 0.9370369888620197}",20,0,-62.58557865780767,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
66,False,"{'a': 0.2, 'e': 0.9360999518731576}",20,13,0.667076553787636,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
67,False,"{'a': 0.2, 'e': 0.9351638519212845}",25,0,-56.730300044298154,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
68,False,"{'a': 0.2, 'e': 0.9342286880693632}",20,4,-122.91547587488766,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 2}",1
69,False,"{'a': 0.2, 'e': 0.9332944593812939}",20,0,-71.98076044245653,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
70,False,"{'a': 0.2, 'e': 0.9323611649219126}",20,0,-122.722956699831,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
71,False,"{'a': 0.2, 'e': 0.9314288037569907}",20,0,-70.52032103216264,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
72,False,"{'a': 0.2, 'e': 0.9304973749532336}",25,0,-144.11156510498216,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
73,False,"{'a': 0.2, 'e': 0.9295668775782804}",30,0,-159.51596521972849,"{0: 17, 1: 2, 2: 7, 3: 3, 4: 1}",0
74,False,"{'a': 0.2, 'e': 0.9286373107007021}",30,0,-84.80741334457873,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
75,False,"{'a': 0.2, 'e': 0.9277086733900014}",30,9,-107.33462086763822,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 1}",1
76,False,"{'a': 0.2, 'e': 0.9267809647166114}",25,0,-145.86643100595836,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
77,False,"{'a': 0.2, 'e': 0.9258541837518948}",20,0,-102.936086416991,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
78,False,"{'a': 0.2, 'e': 0.9249283295681429}",25,0,-86.64457756953162,"{0: 13, 1: 3, 2: 9, 3: 0, 4: 0}",0
79,False,"{'a': 0.2, 'e': 0.9240034012385747}",25,0,-170.48710019436155,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
80,False,"{'a': 0.2, 'e': 0.9230793978373362}",25,0,-64.843708490152,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
81,False,"{'a': 0.2, 'e': 0.9221563184394989}",35,0,-130.01251757230548,"{0: 24, 1: 4, 2: 4, 3: 1, 4: 2}",0
82,False,"{'a': 0.2, 'e': 0.9212341621210594}",30,1,-184.98434225112862,"{0: 17, 1: 1, 2: 8, 3: 0, 4: 3}",1
83,False,"{'a': 0.2, 'e': 0.9203129279589383}",25,0,-187.3038626691655,"{0: 10, 1: 1, 2: 11, 3: 2, 4: 1}",0
84,False,"{'a': 0.2, 'e': 0.9193926150309794}",20,0,-142.9173369490809,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
85,False,"{'a': 0.2, 'e': 0.9184732224159483}",30,4,-132.48707774699653,"{0: 12, 1: 5, 2: 8, 3: 0, 4: 1}",1
86,False,"{'a': 0.2, 'e': 0.9175547491935324}",30,0,-71.69003837886375,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
87,False,"{'a': 0.2, 'e': 0.9166371944443389}",20,0,-93.87437684870842,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
88,False,"{'a': 0.2, 'e': 0.9157205572498945}",35,0,-155.47546328461445,"{0: 21, 1: 5, 2: 7, 3: 0, 4: 2}",0
89,False,"{'a': 0.2, 'e': 0.9148048366926447}",20,0,-64.04862495448054,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
90,False,"{'a': 0.2, 'e': 0.913890031855952}",30,0,-48.41928161350222,"{0: 21, 1: 5, 2: 3, 3: 1, 4: 0}",0
91,False,"{'a': 0.2, 'e': 0.912976141824096}",25,0,-68.11445067433806,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
92,False,"{'a': 0.2, 'e': 0.912063165682272}",25,0,-128.26805767830368,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
93,False,"{'a': 0.2, 'e': 0.9111511025165897}",20,0,-43.933690198818034,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
94,False,"{'a': 0.2, 'e': 0.9102399514140731}",20,0,-131.69373686907394,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
95,False,"{'a': 0.2, 'e': 0.9093297114626591}",20,0,-102.67092468209573,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
96,False,"{'a': 0.2, 'e': 0.9084203817511963}",20,0,-123.90253962085167,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
97,False,"{'a': 0.2, 'e': 0.9075119613694451}",25,0,-120.06722876505124,"{0: 17, 1: 0, 2: 4, 3: 3, 4: 1}",0
98,False,"{'a': 0.2, 'e': 0.9066044494080757}",25,0,-136.18450481086356,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
99,False,"{'a': 0.2, 'e': 0.9056978449586677}",20,0,-110.59101698521407,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
100,False,"{'a': 0.2, 'e': 0.9047921471137089}",25,0,-78.9658716418661,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
101,False,"{'a': 0.2, 'e': 0.9038873549665952}",25,0,-87.66449303981895,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
102,False,"{'a': 0.2, 'e': 0.9029834676116286}",25,0,-154.55381421530214,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
103,False,"{'a': 0.2, 'e': 0.902080484144017}",20,0,-44.05184458445275,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
104,False,"{'a': 0.2, 'e': 0.901178403659873}",25,0,-173.79245553752466,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
105,False,"{'a': 0.2, 'e': 0.9002772252562131}",20,0,-77.28287471721016,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
106,False,"{'a': 0.2, 'e': 0.8993769480309569}",30,0,-110.34103593925504,"{0: 16, 1: 6, 2: 6, 3: 2, 4: 0}",0
107,False,"{'a': 0.2, 'e': 0.8984775710829259}",20,0,-207.04319362896288,"{0: 7, 1: 2, 2: 5, 3: 4, 4: 2}",0
108,False,"{'a': 0.2, 'e': 0.8975790935118431}",30,0,-155.20682878831707,"{0: 16, 1: 5, 2: 7, 3: 0, 4: 2}",0
109,False,"{'a': 0.2, 'e': 0.8966815144183312}",30,0,-111.27236989556071,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
110,False,"{'a': 0.2, 'e': 0.8957848329039129}",20,0,-43.56842297379518,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
111,False,"{'a': 0.2, 'e': 0.894889048071009}",20,0,-123.34598317941536,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
112,False,"{'a': 0.2, 'e': 0.8939941590229379}",30,0,-90.88557967582072,"{0: 17, 1: 4, 2: 9, 3: 0, 4: 0}",0
113,False,"{'a': 0.2, 'e': 0.893100164863915}",20,0,-56.93446338756662,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
114,False,"{'a': 0.2, 'e': 0.8922070646990511}",25,0,-109.38165563564354,"{0: 14, 1: 2, 2: 8, 3: 0, 4: 1}",0
115,False,"{'a': 0.2, 'e': 0.891314857634352}",25,11,-57.05132709111213,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
116,False,"{'a': 0.2, 'e': 0.8904235427767176}",20,0,-81.38739951211016,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
117,False,"{'a': 0.2, 'e': 0.889533119233941}",30,0,-188.16688746361604,"{0: 15, 1: 2, 2: 10, 3: 1, 4: 2}",0
118,False,"{'a': 0.2, 'e': 0.8886435861147071}",20,0,-144.70169205576522,"{0: 9, 1: 2, 2: 5, 3: 3, 4: 1}",0
119,False,"{'a': 0.2, 'e': 0.8877549425285923}",25,0,-95.74454756181206,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
120,False,"{'a': 0.2, 'e': 0.8868671875860638}",20,0,-101.0793060407976,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
121,False,"{'a': 0.2, 'e': 0.8859803203984776}",20,0,-150.6636542099469,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
122,False,"{'a': 0.2, 'e': 0.8850943400780792}",20,0,-76.90944398959073,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
123,False,"{'a': 0.2, 'e': 0.8842092457380011}",20,0,-96.46858551401274,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
124,False,"{'a': 0.2, 'e': 0.8833250364922631}",25,0,-82.1006951505001,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
125,False,"{'a': 0.2, 'e': 0.8824417114557708}",25,0,-134.3785713916756,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
126,False,"{'a': 0.2, 'e': 0.8815592697443151}",20,0,-239.7581955369291,"{0: 7, 1: 3, 2: 5, 3: 1, 4: 4}",0
127,False,"{'a': 0.2, 'e': 0.8806777104745708}",20,0,-39.33838276878801,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
128,False,"{'a': 0.2, 'e': 0.8797970327640962}",20,2,-76.32565499710348,"{0: 8, 1: 5, 2: 4, 3: 1, 4: 0}",1
129,False,"{'a': 0.2, 'e': 0.8789172357313321}",25,0,-199.3120039746777,"{0: 14, 1: 1, 2: 5, 3: 2, 4: 3}",0
130,False,"{'a': 0.2, 'e': 0.8780383184956008}",20,0,-172.59641289821036,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
131,False,"{'a': 0.2, 'e': 0.8771602801771051}",20,0,-93.3299859390862,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
132,False,"{'a': 0.2, 'e': 0.8762831198969281}",25,0,-169.58007636682436,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
133,False,"{'a': 0.2, 'e': 0.8754068367770311}",20,0,-82.45423731946853,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
134,False,"{'a': 0.2, 'e': 0.8745314299402541}",20,0,-55.17121654995922,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
135,False,"{'a': 0.2, 'e': 0.8736568985103138}",20,0,-104.25383006568444,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
136,False,"{'a': 0.2, 'e': 0.8727832416118035}",25,0,-125.96495378262757,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
137,False,"{'a': 0.2, 'e': 0.8719104583701917}",30,5,-110.36895267598092,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",1
138,False,"{'a': 0.2, 'e': 0.8710385479118216}",20,0,-112.83330466226766,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
139,False,"{'a': 0.2, 'e': 0.8701675093639096}",30,0,-112.74611518978668,"{0: 19, 1: 6, 2: 2, 3: 2, 4: 1}",0
140,False,"{'a': 0.2, 'e': 0.8692973418545458}",20,0,-151.33389495278595,"{0: 8, 1: 5, 2: 3, 3: 3, 4: 1}",0
141,False,"{'a': 0.2, 'e': 0.8684280445126912}",30,0,-73.71213440454578,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
142,False,"{'a': 0.2, 'e': 0.8675596164681786}",25,0,-95.32636357213154,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
143,False,"{'a': 0.2, 'e': 0.8666920568517104}",25,0,-9.696528467089006,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
144,False,"{'a': 0.2, 'e': 0.8658253647948586}",25,0,-126.95614431313578,"{0: 14, 1: 3, 2: 3, 3: 5, 4: 0}",0
145,False,"{'a': 0.2, 'e': 0.8649595394300638}",20,5,-28.198286234805487,"{0: 9, 1: 3, 2: 3, 3: 0, 4: 0}",1
146,False,"{'a': 0.2, 'e': 0.8640945798906338}",20,0,-150.53294556413596,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
147,False,"{'a': 0.2, 'e': 0.8632304853107431}",20,0,-95.39752964676067,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
148,False,"{'a': 0.2, 'e': 0.8623672548254323}",30,20,-26.429244891533788,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
149,False,"{'a': 0.2, 'e': 0.861504887570607}",20,0,-119.01008741509393,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
150,False,"{'a': 0.2, 'e': 0.8606433826830363}",20,2,-34.80112453015715,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 0}",1
151,False,"{'a': 0.2, 'e': 0.8597827393003533}",20,0,-129.07696291112666,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 3}",0
152,False,"{'a': 0.2, 'e': 0.8589229565610529}",20,0,-105.08186190281978,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
153,False,"{'a': 0.2, 'e': 0.8580640336044919}",20,0,-118.21814151408638,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
154,False,"{'a': 0.2, 'e': 0.8572059695708873}",30,4,-42.890092608049414,"{0: 19, 1: 1, 2: 6, 3: 0, 4: 0}",1
155,False,"{'a': 0.2, 'e': 0.8563487636013165}",25,0,-53.61318041823516,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
156,False,"{'a': 0.2, 'e': 0.8554924148377152}",20,0,-57.5260700494528,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
157,False,"{'a': 0.2, 'e': 0.8546369224228775}",20,0,-71.03522006861176,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
158,False,"{'a': 0.2, 'e': 0.8537822855004545}",25,0,-211.04320588347488,"{0: 8, 1: 6, 2: 7, 3: 2, 4: 2}",0
159,False,"{'a': 0.2, 'e': 0.8529285032149541}",25,11,-37.00805716170203,"{0: 8, 1: 2, 2: 4, 3: 0, 4: 0}",1
160,False,"{'a': 0.2, 'e': 0.8520755747117391}",20,0,-45.937869224020325,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
161,False,"{'a': 0.2, 'e': 0.8512234991370274}",20,6,-89.73250965529232,"{0: 7, 1: 2, 2: 3, 3: 1, 4: 1}",1
162,False,"{'a': 0.2, 'e': 0.8503722756378904}",30,10,-75.91312255392221,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",1
163,False,"{'a': 0.2, 'e': 0.8495219033622525}",35,0,-246.16658209871468,"{0: 20, 1: 3, 2: 7, 3: 1, 4: 4}",0
164,False,"{'a': 0.2, 'e': 0.8486723814588902}",20,0,-145.55485037501768,"{0: 14, 1: 1, 2: 0, 3: 2, 4: 3}",0
165,False,"{'a': 0.2, 'e': 0.8478237090774313}",25,4,-51.525674882376045,"{0: 12, 1: 4, 2: 5, 3: 0, 4: 0}",1
166,False,"{'a': 0.2, 'e': 0.8469758853683539}",20,0,-136.08875376361684,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
167,False,"{'a': 0.2, 'e': 0.8461289094829856}",25,0,-135.8881690698063,"{0: 14, 1: 1, 2: 7, 3: 2, 4: 1}",0
168,False,"{'a': 0.2, 'e': 0.8452827805735026}",25,0,-29.31735554078333,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
169,False,"{'a': 0.2, 'e': 0.8444374977929291}",30,0,-60.22082263870904,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",0
170,False,"{'a': 0.2, 'e': 0.8435930602951361}",25,14,-27.934862166599594,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
171,False,"{'a': 0.2, 'e': 0.842749467234841}",25,17,0.17136059415675042,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
172,False,"{'a': 0.2, 'e': 0.8419067177676062}",25,0,-145.256942915393,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
173,False,"{'a': 0.2, 'e': 0.8410648110498385}",25,10,-27.741649853103436,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
174,False,"{'a': 0.2, 'e': 0.8402237462387887}",20,0,-104.72170156637722,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
175,False,"{'a': 0.2, 'e': 0.8393835224925499}",30,0,-132.5340919269656,"{0: 20, 1: 0, 2: 8, 3: 0, 4: 2}",0
176,False,"{'a': 0.2, 'e': 0.8385441389700574}",20,8,-70.8801468766341,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 1}",1
177,False,"{'a': 0.2, 'e': 0.8377055948310873}",20,0,-119.67970022765967,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
178,False,"{'a': 0.2, 'e': 0.8368678892362562}",20,6,-9.654614067531721,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
179,False,"{'a': 0.2, 'e': 0.83603102134702}",30,0,-29.62313878320348,"{0: 22, 1: 5, 2: 2, 3: 1, 4: 0}",0
180,False,"{'a': 0.2, 'e': 0.8351949903256729}",35,0,-182.5548351908371,"{0: 23, 1: 4, 2: 3, 3: 2, 4: 3}",0
181,False,"{'a': 0.2, 'e': 0.8343597953353473}",25,0,-221.7003477904499,"{0: 11, 1: 3, 2: 6, 3: 2, 4: 3}",0
182,False,"{'a': 0.2, 'e': 0.8335254355400119}",35,0,-68.02631804076609,"{0: 26, 1: 0, 2: 8, 3: 1, 4: 0}",0
183,False,"{'a': 0.2, 'e': 0.832691910104472}",30,0,-158.95270947095796,"{0: 18, 1: 3, 2: 5, 3: 2, 4: 2}",0
