trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
42,False,"{'a': 0.75, 'e': 0.9588496310845509}",25,0,-141.71048988904687,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
43,False,"{'a': 0.75, 'e': 0.9578907814534663}",25,0,-150.4041204998801,"{0: 12, 1: 3, 2: 7, 3: 2, 4: 1}",0
44,False,"{'a': 0.75, 'e': 0.9569328906720129}",25,0,-79.1130270056383,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
45,False,"{'a': 0.75, 'e': 0.9559759577813408}",30,0,-169.40982430328322,"{0: 17, 1: 7, 2: 3, 3: 0, 4: 3}",0
46,False,"{'a': 0.75, 'e': 0.9550199818235595}",25,0,-71.04346276232448,"{0: 14, 1: 4, 2: 7, 3: 0, 4: 0}",0
47,False,"{'a': 0.75, 'e': 0.954064961841736}",30,0,-155.7663785149378,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
48,False,"{'a': 0.75, 'e': 0.9531108968798943}",25,19,-2.215436374704392,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
49,False,"{'a': 0.75, 'e': 0.9521577859830144}",25,0,-71.25324391121448,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
50,False,"{'a': 0.75, 'e': 0.9512056281970314}",25,0,-53.37717824791211,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
51,False,"{'a': 0.75, 'e': 0.9502544225688343}",20,0,-108.69650947030175,"{0: 12, 1: 0, 2: 4, 3: 4, 4: 0}",0
52,False,"{'a': 0.75, 'e': 0.9493041681462654}",20,0,-34.92441957060724,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
53,False,"{'a': 0.75, 'e': 0.9483548639781192}",25,14,-55.53681234846474,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
54,False,"{'a': 0.75, 'e': 0.947406509114141}",30,0,-187.99835296895617,"{0: 17, 1: 2, 2: 7, 3: 2, 4: 2}",0
55,False,"{'a': 0.75, 'e': 0.9464591026050269}",20,0,-116.6928965851599,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
56,False,"{'a': 0.75, 'e': 0.9455126435024219}",20,0,-219.3232377363777,"{0: 7, 1: 2, 2: 6, 3: 2, 4: 3}",0
57,False,"{'a': 0.75, 'e': 0.9445671308589194}",30,0,-130.6181674924808,"{0: 18, 1: 6, 2: 4, 3: 0, 4: 2}",0
58,False,"{'a': 0.75, 'e': 0.9436225637280605}",30,0,-83.41202194594293,"{0: 19, 1: 3, 2: 7, 3: 1, 4: 0}",0
59,False,"{'a': 0.75, 'e': 0.9426789411643325}",25,0,-188.036244816966,"{0: 12, 1: 4, 2: 6, 3: 0, 4: 3}",0
60,False,"{'a': 0.75, 'e': 0.9417362622231682}",20,0,-96.8896519255368,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
61,False,"{'a': 0.75, 'e': 0.9407945259609449}",30,0,-163.38650166428232,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 3}",0
62,False,"{'a': 0.75, 'e': 0.9398537314349841}",25,0,-65.50204115928862,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
63,False,"{'a': 0.75, 'e': 0.9389138777035491}",25,0,-76.03787312498908,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
64,False,"{'a': 0.75, 'e': 0.9379749638258454}",20,0,-20.954341614335288,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
65,False,"{'a': 0.75, 'e': 0.9370369888620197}",20,4,-71.81260605577367,"{0: 12, 1: 1, 2: 0, 3: 2, 4: 1}",1
66,False,"{'a': 0.75, 'e': 0.9360999518731576}",25,0,-158.93158784135602,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
67,False,"{'a': 0.75, 'e': 0.9351638519212845}",25,0,-183.70174152878033,"{0: 15, 1: 5, 2: 1, 3: 0, 4: 4}",0
68,False,"{'a': 0.75, 'e': 0.9342286880693632}",20,0,-76.45499800398645,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
69,False,"{'a': 0.75, 'e': 0.9332944593812939}",30,0,-165.75343770739502,"{0: 21, 1: 0, 2: 5, 3: 1, 4: 3}",0
70,False,"{'a': 0.75, 'e': 0.9323611649219126}",20,0,-145.87162255770977,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
71,False,"{'a': 0.75, 'e': 0.9314288037569907}",20,0,-133.89296192869122,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
72,False,"{'a': 0.75, 'e': 0.9304973749532336}",20,0,-139.16248691561594,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
73,False,"{'a': 0.75, 'e': 0.9295668775782804}",20,0,-69.97382542286111,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
74,False,"{'a': 0.75, 'e': 0.9286373107007021}",20,0,-150.5160941617962,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
75,False,"{'a': 0.75, 'e': 0.9277086733900014}",20,12,-32.93989676458086,"{0: 4, 1: 0, 2: 4, 3: 0, 4: 0}",1
76,False,"{'a': 0.75, 'e': 0.9267809647166114}",20,1,-78.10568829396908,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 0}",1
77,False,"{'a': 0.75, 'e': 0.9258541837518948}",25,0,-47.95311154921623,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
78,False,"{'a': 0.75, 'e': 0.9249283295681429}",25,0,-99.8338327964777,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
79,False,"{'a': 0.75, 'e': 0.9240034012385747}",25,0,-171.65607056918006,"{0: 11, 1: 3, 2: 7, 3: 3, 4: 1}",0
80,False,"{'a': 0.75, 'e': 0.9230793978373362}",20,0,-69.7700075208649,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
81,False,"{'a': 0.75, 'e': 0.9221563184394989}",20,0,-109.28743551219826,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
82,False,"{'a': 0.75, 'e': 0.9212341621210594}",20,0,-95.49081055127687,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
83,False,"{'a': 0.75, 'e': 0.9203129279589383}",25,0,-214.28291807052358,"{0: 12, 1: 3, 2: 5, 3: 2, 4: 3}",0
84,False,"{'a': 0.75, 'e': 0.9193926150309794}",25,6,-156.60349120903453,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 3}",1
85,False,"{'a': 0.75, 'e': 0.9184732224159483}",20,0,-106.33548113633806,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
86,False,"{'a': 0.75, 'e': 0.9175547491935324}",25,0,-70.90999955097264,"{0: 14, 1: 4, 2: 7, 3: 0, 4: 0}",0
87,False,"{'a': 0.75, 'e': 0.9166371944443389}",25,0,-163.41611576278962,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
88,False,"{'a': 0.75, 'e': 0.9157205572498945}",20,0,-102.07180166929787,"{0: 10, 1: 2, 2: 6, 3: 2, 4: 0}",0
89,False,"{'a': 0.75, 'e': 0.9148048366926447}",25,0,-141.31818969890563,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
90,False,"{'a': 0.75, 'e': 0.913890031855952}",25,0,-5.3847840164319,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 0}",0
91,False,"{'a': 0.75, 'e': 0.912976141824096}",20,0,-82.83293107323324,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
92,False,"{'a': 0.75, 'e': 0.912063165682272}",30,0,-118.68465130105028,"{0: 19, 1: 5, 2: 4, 3: 0, 4: 2}",0
93,False,"{'a': 0.75, 'e': 0.9111511025165897}",25,0,-104.00607003204307,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
94,False,"{'a': 0.75, 'e': 0.9102399514140731}",20,0,-65.67839178999867,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
95,False,"{'a': 0.75, 'e': 0.9093297114626591}",25,5,-69.55019068868485,"{0: 13, 1: 3, 2: 1, 3: 3, 4: 0}",1
96,False,"{'a': 0.75, 'e': 0.9084203817511963}",20,0,-74.70617265289205,"{0: 9, 1: 5, 2: 6, 3: 0, 4: 0}",0
97,False,"{'a': 0.75, 'e': 0.9075119613694451}",30,0,-97.88678490436043,"{0: 16, 1: 7, 2: 6, 3: 1, 4: 0}",0
98,False,"{'a': 0.75, 'e': 0.9066044494080757}",35,0,-175.43999493579497,"{0: 22, 1: 4, 2: 6, 3: 0, 4: 3}",1
99,False,"{'a': 0.75, 'e': 0.9056978449586677}",20,0,-56.06684759646895,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
100,False,"{'a': 0.75, 'e': 0.9047921471137089}",20,8,-21.7800270816282,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
101,False,"{'a': 0.75, 'e': 0.9038873549665952}",20,9,-112.04771048503255,"{0: 4, 1: 2, 2: 3, 3: 0, 4: 2}",1
102,False,"{'a': 0.75, 'e': 0.9029834676116286}",20,0,-23.67728518003641,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
103,False,"{'a': 0.75, 'e': 0.902080484144017}",25,0,-171.08299705190603,"{0: 15, 1: 4, 2: 2, 3: 1, 4: 3}",0
104,False,"{'a': 0.75, 'e': 0.901178403659873}",35,13,-117.07896960042518,"{0: 12, 1: 3, 2: 4, 3: 2, 4: 1}",1
105,False,"{'a': 0.75, 'e': 0.9002772252562131}",20,0,-142.4251770943353,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
106,False,"{'a': 0.75, 'e': 0.8993769480309569}",20,0,-50.77617404452863,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
107,False,"{'a': 0.75, 'e': 0.8984775710829259}",25,0,-108.08740967323708,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
108,False,"{'a': 0.75, 'e': 0.8975790935118431}",30,0,-194.20670761520975,"{0: 18, 1: 1, 2: 7, 3: 1, 4: 3}",0
109,False,"{'a': 0.75, 'e': 0.8966815144183312}",25,0,-253.38196536614447,"{0: 10, 1: 2, 2: 7, 3: 3, 4: 3}",0
110,False,"{'a': 0.75, 'e': 0.8957848329039129}",25,0,-123.62816067515057,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
111,False,"{'a': 0.75, 'e': 0.894889048071009}",20,0,-87.40553067528069,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
112,False,"{'a': 0.75, 'e': 0.8939941590229379}",30,0,-46.08315763157955,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 0}",0
113,False,"{'a': 0.75, 'e': 0.893100164863915}",25,0,-65.88258351431973,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
114,False,"{'a': 0.75, 'e': 0.8922070646990511}",25,0,-18.726970676447127,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
115,False,"{'a': 0.75, 'e': 0.891314857634352}",30,0,-128.70456186921982,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
116,False,"{'a': 0.75, 'e': 0.8904235427767176}",25,0,-114.99924218930127,"{0: 14, 1: 7, 2: 2, 3: 0, 4: 2}",0
117,False,"{'a': 0.75, 'e': 0.889533119233941}",25,0,-86.52806774224746,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
118,False,"{'a': 0.75, 'e': 0.8886435861147071}",30,0,-173.5171458630483,"{0: 19, 1: 1, 2: 7, 3: 0, 4: 3}",0
119,False,"{'a': 0.75, 'e': 0.8877549425285923}",25,0,-75.22648046338612,"{0: 18, 1: 1, 2: 3, 3: 3, 4: 0}",0
120,False,"{'a': 0.75, 'e': 0.8868671875860638}",20,0,-93.97795751487575,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
121,False,"{'a': 0.75, 'e': 0.8859803203984776}",25,8,-90.22015286365819,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 2}",1
122,False,"{'a': 0.75, 'e': 0.8850943400780792}",20,0,-104.03077278641923,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
123,False,"{'a': 0.75, 'e': 0.8842092457380011}",20,0,-96.85843684771218,"{0: 12, 1: 0, 2: 5, 3: 3, 4: 0}",0
124,False,"{'a': 0.75, 'e': 0.8833250364922631}",35,0,-180.67130602158798,"{0: 22, 1: 2, 2: 6, 3: 3, 4: 2}",0
125,False,"{'a': 0.75, 'e': 0.8824417114557708}",20,0,-26.61257125145127,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
126,False,"{'a': 0.75, 'e': 0.8815592697443151}",30,9,-44.24066963160127,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 1}",1
127,False,"{'a': 0.75, 'e': 0.8806777104745708}",25,0,-85.33095274054757,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
