trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
587,False,"{'a': 0.75, 'e': 0.5558294947876748}",20,0,-73.74611587109214,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
588,False,"{'a': 0.75, 'e': 0.5552736652928871}",35,10,-72.85986655103363,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",1
589,False,"{'a': 0.75, 'e': 0.5547183916275943}",20,0,-51.57431740399945,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
590,False,"{'a': 0.75, 'e': 0.5541636732359667}",25,5,-86.2643417535463,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
591,False,"{'a': 0.75, 'e': 0.5536095095627307}",20,10,-6.117119190476723,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
592,False,"{'a': 0.75, 'e': 0.553055900053168}",25,0,-38.43267497400146,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
593,False,"{'a': 0.75, 'e': 0.5525028441531148}",25,0,-9.019226462871492,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
594,False,"{'a': 0.75, 'e': 0.5519503413089617}",20,0,-51.927496782173,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
595,False,"{'a': 0.75, 'e': 0.5513983909676528}",20,7,-44.53185101339939,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
596,False,"{'a': 0.75, 'e': 0.5508469925766851}",20,0,8.822364765684831,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
597,False,"{'a': 0.75, 'e': 0.5502961455841084}",20,0,-19.641481493484505,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
598,False,"{'a': 0.75, 'e': 0.5497458494385243}",20,0,-6.880186217177045,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
599,False,"{'a': 0.75, 'e': 0.5491961035890858}",35,0,-82.17593520836459,"{0: 28, 1: 3, 2: 2, 3: 0, 4: 2}",0
600,False,"{'a': 0.75, 'e': 0.5486469074854967}",30,0,-80.39056614978719,"{0: 23, 1: 4, 2: 1, 3: 0, 4: 2}",0
601,False,"{'a': 0.75, 'e': 0.5480982605780111}",25,8,-31.347016770060556,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
602,False,"{'a': 0.75, 'e': 0.5475501623174331}",35,9,-32.13783673126181,"{0: 20, 1: 2, 2: 3, 3: 1, 4: 0}",1
603,False,"{'a': 0.75, 'e': 0.5470026121551157}",30,0,-59.05601649393718,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 2}",0
604,False,"{'a': 0.75, 'e': 0.5464556095429606}",25,0,-46.49577766179106,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
605,False,"{'a': 0.75, 'e': 0.5459091539334177}",30,19,-23.72913891355225,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
606,False,"{'a': 0.75, 'e': 0.5453632447794843}",25,0,0.7295384579299002,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
607,False,"{'a': 0.75, 'e': 0.5448178815347048}",25,9,-88.25946953202981,"{0: 8, 1: 4, 2: 2, 3: 1, 4: 1}",1
608,False,"{'a': 0.75, 'e': 0.5442730636531701}",25,0,-36.124109513742575,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
609,False,"{'a': 0.75, 'e': 0.5437287905895168}",20,0,-54.895886045530176,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
610,False,"{'a': 0.75, 'e': 0.5431850617989273}",25,16,9.730167270070806,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.75, 'e': 0.5426418767371284}",20,0,0.8960883536033906,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
612,False,"{'a': 0.75, 'e': 0.5420992348603914}",20,0,-104.61658218640993,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
613,False,"{'a': 0.75, 'e': 0.5415571356255309}",25,0,14.92203146568034,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
614,False,"{'a': 0.75, 'e': 0.5410155784899053}",25,10,-18.531209474369877,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
615,False,"{'a': 0.75, 'e': 0.5404745629114155}",25,0,-66.13952125063736,"{0: 17, 1: 0, 2: 7, 3: 1, 4: 0}",0
616,False,"{'a': 0.75, 'e': 0.5399340883485041}",30,0,-58.338420149305264,"{0: 22, 1: 3, 2: 3, 3: 2, 4: 0}",0
617,False,"{'a': 0.75, 'e': 0.5393941542601556}",20,6,-51.3842994178302,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
618,False,"{'a': 0.75, 'e': 0.5388547601058954}",25,0,-17.84299655653444,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
619,False,"{'a': 0.75, 'e': 0.5383159053457895}",25,0,-52.973291001781725,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
620,False,"{'a': 0.75, 'e': 0.5377775894404437}",20,0,-26.989200969751128,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
621,False,"{'a': 0.75, 'e': 0.5372398118510032}",25,0,-48.03571609294464,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
622,False,"{'a': 0.75, 'e': 0.5367025720391523}",30,12,-52.290140855697445,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
623,False,"{'a': 0.75, 'e': 0.5361658694671131}",20,0,-5.3909334961960305,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
624,False,"{'a': 0.75, 'e': 0.535629703597646}",30,12,-20.25202906410608,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
625,False,"{'a': 0.75, 'e': 0.5350940738940484}",20,0,-77.26223500064476,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",1
626,False,"{'a': 0.75, 'e': 0.5345589798201543}",25,0,-85.58606550889836,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 2}",0
