trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
17,False,"{'a': 0.4, 'e': 0.9831353223738244}",25,0,-72.8565790046352,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
18,False,"{'a': 0.4, 'e': 0.9821521870514505}",35,0,-51.443254762013964,"{0: 26, 1: 1, 2: 8, 3: 0, 4: 0}",0
19,False,"{'a': 0.4, 'e': 0.981170034864399}",30,0,-109.26828025969402,"{0: 18, 1: 2, 2: 8, 3: 2, 4: 0}",0
20,False,"{'a': 0.4, 'e': 0.9801888648295347}",20,0,-115.39090961154457,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
21,False,"{'a': 0.4, 'e': 0.9792086759647052}",30,0,-233.56255058919052,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 4}",0
22,False,"{'a': 0.4, 'e': 0.9782294672887404}",20,0,-40.22291228984186,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
23,False,"{'a': 0.4, 'e': 0.9772512378214517}",25,0,-82.16376557005272,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
24,False,"{'a': 0.4, 'e': 0.9762739865836302}",20,0,-134.19263070710272,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
25,False,"{'a': 0.4, 'e': 0.9752977125970466}",25,0,-77.00500605438674,"{0: 16, 1: 4, 2: 3, 3: 2, 4: 0}",0
26,False,"{'a': 0.4, 'e': 0.9743224148844496}",20,0,-149.7510040550107,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
27,False,"{'a': 0.4, 'e': 0.9733480924695651}",20,0,-18.5614301340337,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
28,False,"{'a': 0.4, 'e': 0.9723747443770956}",20,0,-86.07146619565434,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
29,False,"{'a': 0.4, 'e': 0.9714023696327184}",30,0,-99.05172647787899,"{0: 18, 1: 3, 2: 8, 3: 1, 4: 0}",0
30,False,"{'a': 0.4, 'e': 0.9704309672630858}",20,0,-95.1729825621895,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
31,False,"{'a': 0.4, 'e': 0.9694605362958226}",30,0,-102.79596683710328,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
32,False,"{'a': 0.4, 'e': 0.9684910757595268}",30,0,-262.2273687126017,"{0: 16, 1: 1, 2: 7, 3: 2, 4: 4}",0
33,False,"{'a': 0.4, 'e': 0.9675225846837673}",35,0,-88.18356570672468,"{0: 25, 1: 5, 2: 3, 3: 1, 4: 1}",0
34,False,"{'a': 0.4, 'e': 0.9665550620990835}",20,0,-65.6310753436212,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
35,False,"{'a': 0.4, 'e': 0.9655885070369844}",20,0,-114.52478599719113,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
36,False,"{'a': 0.4, 'e': 0.9646229185299474}",20,0,-34.34244498119771,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
37,False,"{'a': 0.4, 'e': 0.9636582956114175}",20,0,-103.0775535196244,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
38,False,"{'a': 0.4, 'e': 0.9626946373158061}",20,14,-3.3699770579507446,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
39,False,"{'a': 0.4, 'e': 0.9617319426784903}",30,0,-82.83437813072193,"{0: 19, 1: 3, 2: 7, 3: 1, 4: 0}",0
40,False,"{'a': 0.4, 'e': 0.9607702107358118}",25,0,-118.40668822721182,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
41,False,"{'a': 0.4, 'e': 0.959809440525076}",30,0,-118.2600243140483,"{0: 19, 1: 4, 2: 4, 3: 2, 4: 1}",0
42,False,"{'a': 0.4, 'e': 0.9588496310845509}",20,0,-190.74074980661052,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 4}",0
43,False,"{'a': 0.4, 'e': 0.9578907814534663}",25,0,-165.14125650662538,"{0: 11, 1: 4, 2: 8, 3: 0, 4: 2}",0
44,False,"{'a': 0.4, 'e': 0.9569328906720129}",20,0,-96.24347993697876,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",1
45,False,"{'a': 0.4, 'e': 0.9559759577813408}",25,0,-110.49698771779084,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
46,False,"{'a': 0.4, 'e': 0.9550199818235595}",20,0,-186.3109298155326,"{0: 9, 1: 1, 2: 5, 3: 3, 4: 2}",0
47,False,"{'a': 0.4, 'e': 0.954064961841736}",20,0,-184.43841752149828,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 3}",0
48,False,"{'a': 0.4, 'e': 0.9531108968798943}",20,0,-156.9012342550193,"{0: 10, 1: 4, 2: 3, 3: 0, 4: 3}",0
49,False,"{'a': 0.4, 'e': 0.9521577859830144}",25,0,-71.66677475940435,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
50,False,"{'a': 0.4, 'e': 0.9512056281970314}",20,0,-5.598323707409041,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
51,False,"{'a': 0.4, 'e': 0.9502544225688343}",20,0,-26.91627357246307,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
52,False,"{'a': 0.4, 'e': 0.9493041681462654}",25,0,-117.31143827114101,"{0: 13, 1: 3, 2: 7, 3: 2, 4: 0}",0
53,False,"{'a': 0.4, 'e': 0.9483548639781192}",20,0,-121.6658418533206,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
54,False,"{'a': 0.4, 'e': 0.947406509114141}",30,0,-138.91875324541573,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
55,False,"{'a': 0.4, 'e': 0.9464591026050269}",30,0,-260.9715214538297,"{0: 13, 1: 3, 2: 10, 3: 0, 4: 4}",0
56,False,"{'a': 0.4, 'e': 0.9455126435024219}",20,13,-13.091407763941115,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 0}",1
57,False,"{'a': 0.4, 'e': 0.9445671308589194}",25,13,-70.80520521727476,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 2}",1
58,False,"{'a': 0.4, 'e': 0.9436225637280605}",25,0,-124.16192188869027,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
59,False,"{'a': 0.4, 'e': 0.9426789411643325}",20,0,-29.99109165580196,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
60,False,"{'a': 0.4, 'e': 0.9417362622231682}",25,17,-35.71623563821445,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
61,False,"{'a': 0.4, 'e': 0.9407945259609449}",20,0,-151.85235739595947,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
62,False,"{'a': 0.4, 'e': 0.9398537314349841}",20,0,-100.32831519432541,"{0: 9, 1: 2, 2: 7, 3: 2, 4: 0}",0
63,False,"{'a': 0.4, 'e': 0.9389138777035491}",25,0,-88.80302835389101,"{0: 15, 1: 2, 2: 6, 3: 2, 4: 0}",0
64,False,"{'a': 0.4, 'e': 0.9379749638258454}",20,0,-110.41404995989163,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
65,False,"{'a': 0.4, 'e': 0.9370369888620197}",20,0,-79.99181704306427,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
66,False,"{'a': 0.4, 'e': 0.9360999518731576}",20,4,-69.88999563396416,"{0: 9, 1: 3, 2: 3, 3: 0, 4: 1}",1
67,False,"{'a': 0.4, 'e': 0.9351638519212845}",25,0,-60.66103927878092,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
68,False,"{'a': 0.4, 'e': 0.9342286880693632}",30,0,-81.79357119902262,"{0: 20, 1: 4, 2: 4, 3: 2, 4: 0}",0
69,False,"{'a': 0.4, 'e': 0.9332944593812939}",25,3,-129.3002780667745,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 2}",1
70,False,"{'a': 0.4, 'e': 0.9323611649219126}",20,0,-50.731176606785276,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
71,False,"{'a': 0.4, 'e': 0.9314288037569907}",20,0,-101.06682901999501,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
72,False,"{'a': 0.4, 'e': 0.9304973749532336}",20,2,-50.7083997812174,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 0}",1
73,False,"{'a': 0.4, 'e': 0.9295668775782804}",20,0,-110.1348064394346,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
74,False,"{'a': 0.4, 'e': 0.9286373107007021}",20,0,-84.88374548553966,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
75,False,"{'a': 0.4, 'e': 0.9277086733900014}",20,0,-171.8624434221133,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
76,False,"{'a': 0.4, 'e': 0.9267809647166114}",20,0,-97.99383398084103,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
77,False,"{'a': 0.4, 'e': 0.9258541837518948}",30,10,-107.66421367931908,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",1
78,False,"{'a': 0.4, 'e': 0.9249283295681429}",25,0,-83.85237803585623,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
79,False,"{'a': 0.4, 'e': 0.9240034012385747}",25,0,-116.70703235778011,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
80,False,"{'a': 0.4, 'e': 0.9230793978373362}",35,2,-170.06407729719172,"{0: 21, 1: 1, 2: 7, 3: 2, 4: 2}",1
81,False,"{'a': 0.4, 'e': 0.9221563184394989}",30,4,-49.34229450549055,"{0: 18, 1: 1, 2: 7, 3: 0, 4: 0}",1
82,False,"{'a': 0.4, 'e': 0.9212341621210594}",20,0,-39.22902049748541,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
83,False,"{'a': 0.4, 'e': 0.9203129279589383}",25,0,-216.63239240924312,"{0: 11, 1: 2, 2: 7, 3: 3, 4: 2}",0
84,False,"{'a': 0.4, 'e': 0.9193926150309794}",20,0,-68.63087195994109,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
85,False,"{'a': 0.4, 'e': 0.9184732224159483}",20,0,-153.82155830460977,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
86,False,"{'a': 0.4, 'e': 0.9175547491935324}",25,0,-129.93162911572597,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
87,False,"{'a': 0.4, 'e': 0.9166371944443389}",30,0,-25.608938336905396,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
88,False,"{'a': 0.4, 'e': 0.9157205572498945}",25,0,-123.32741694161554,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
89,False,"{'a': 0.4, 'e': 0.9148048366926447}",20,8,-75.69496790025877,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
90,False,"{'a': 0.4, 'e': 0.913890031855952}",25,0,-62.55787993547405,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
91,False,"{'a': 0.4, 'e': 0.912976141824096}",25,8,-48.262193942917506,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 0}",1
92,False,"{'a': 0.4, 'e': 0.912063165682272}",20,0,-80.68215411726597,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
93,False,"{'a': 0.4, 'e': 0.9111511025165897}",20,0,-123.01382969584037,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
94,False,"{'a': 0.4, 'e': 0.9102399514140731}",25,0,-144.38853399879426,"{0: 14, 1: 2, 2: 5, 3: 3, 4: 1}",0
95,False,"{'a': 0.4, 'e': 0.9093297114626591}",20,0,-97.30508426629741,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
96,False,"{'a': 0.4, 'e': 0.9084203817511963}",20,0,-155.96418152139728,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
97,False,"{'a': 0.4, 'e': 0.9075119613694451}",30,4,-132.54330489195866,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 2}",1
98,False,"{'a': 0.4, 'e': 0.9066044494080757}",25,0,-84.7832475529782,"{0: 16, 1: 5, 2: 2, 3: 1, 4: 1}",1
99,False,"{'a': 0.4, 'e': 0.9056978449586677}",30,11,-104.83317938648457,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 1}",1
100,False,"{'a': 0.4, 'e': 0.9047921471137089}",20,0,-60.37935807833364,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
101,False,"{'a': 0.4, 'e': 0.9038873549665952}",20,0,-91.32721952837593,"{0: 9, 1: 2, 2: 9, 3: 0, 4: 0}",0
102,False,"{'a': 0.4, 'e': 0.9029834676116286}",30,0,-164.14179714746228,"{0: 19, 1: 4, 2: 4, 3: 0, 4: 3}",0
103,False,"{'a': 0.4, 'e': 0.902080484144017}",20,0,-41.728178780080704,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
104,False,"{'a': 0.4, 'e': 0.901178403659873}",20,0,-114.34880434987863,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
105,False,"{'a': 0.4, 'e': 0.9002772252562131}",25,0,-167.92143173819042,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
106,False,"{'a': 0.4, 'e': 0.8993769480309569}",25,8,-57.789314159688644,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 0}",1
107,False,"{'a': 0.4, 'e': 0.8984775710829259}",30,0,-124.8769241264424,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
108,False,"{'a': 0.4, 'e': 0.8975790935118431}",25,0,-76.94853199093609,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
109,False,"{'a': 0.4, 'e': 0.8966815144183312}",25,6,-38.74405573089827,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
110,False,"{'a': 0.4, 'e': 0.8957848329039129}",30,0,-231.62327424227576,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 4}",0
111,False,"{'a': 0.4, 'e': 0.894889048071009}",20,0,-54.09625006988352,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
112,False,"{'a': 0.4, 'e': 0.8939941590229379}",25,0,-104.19518214993323,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
113,False,"{'a': 0.4, 'e': 0.893100164863915}",25,0,-182.81578573883348,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
114,False,"{'a': 0.4, 'e': 0.8922070646990511}",20,0,-62.26509576541212,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
115,False,"{'a': 0.4, 'e': 0.891314857634352}",30,0,-117.94083191820238,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
116,False,"{'a': 0.4, 'e': 0.8904235427767176}",25,0,-51.192787251847264,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
117,False,"{'a': 0.4, 'e': 0.889533119233941}",25,0,-86.77624648102912,"{0: 14, 1: 1, 2: 10, 3: 0, 4: 0}",0
118,False,"{'a': 0.4, 'e': 0.8886435861147071}",20,0,-132.44159059757808,"{0: 12, 1: 4, 2: 1, 3: 0, 4: 3}",0
119,False,"{'a': 0.4, 'e': 0.8877549425285923}",30,0,-147.8182713403593,"{0: 19, 1: 0, 2: 7, 3: 3, 4: 1}",0
120,False,"{'a': 0.4, 'e': 0.8868671875860638}",20,0,-89.93559039435509,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
121,False,"{'a': 0.4, 'e': 0.8859803203984776}",30,3,-178.41468684060374,"{0: 14, 1: 5, 2: 3, 3: 3, 4: 2}",1
122,False,"{'a': 0.4, 'e': 0.8850943400780792}",20,0,-96.99956179218594,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
123,False,"{'a': 0.4, 'e': 0.8842092457380011}",25,0,-46.27224128049767,"{0: 16, 1: 6, 2: 2, 3: 1, 4: 0}",0
124,False,"{'a': 0.4, 'e': 0.8833250364922631}",30,0,-38.284514016015166,"{0: 21, 1: 5, 2: 4, 3: 0, 4: 0}",0
125,False,"{'a': 0.4, 'e': 0.8824417114557708}",30,0,-128.9543998210783,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
126,False,"{'a': 0.4, 'e': 0.8815592697443151}",25,17,-40.23324942351701,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
127,False,"{'a': 0.4, 'e': 0.8806777104745708}",20,0,-125.00579713460978,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 3}",0
128,False,"{'a': 0.4, 'e': 0.8797970327640962}",25,2,-42.7109149940359,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 0}",1
129,False,"{'a': 0.4, 'e': 0.8789172357313321}",20,11,-8.701867897685796,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
130,False,"{'a': 0.4, 'e': 0.8780383184956008}",20,0,-113.69950471403936,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 2}",0
131,False,"{'a': 0.4, 'e': 0.8771602801771051}",20,0,-140.9303209039515,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",1
132,False,"{'a': 0.4, 'e': 0.8762831198969281}",30,0,-90.39710478003634,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
133,False,"{'a': 0.4, 'e': 0.8754068367770311}",20,16,7.7289848472884035,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.4, 'e': 0.8745314299402541}",25,0,-136.32006075701096,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
135,False,"{'a': 0.4, 'e': 0.8736568985103138}",30,0,-131.9514868484943,"{0: 19, 1: 5, 2: 3, 3: 1, 4: 2}",0
136,False,"{'a': 0.4, 'e': 0.8727832416118035}",20,0,-44.152470160561066,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
137,False,"{'a': 0.4, 'e': 0.8719104583701917}",30,0,-161.5761529965864,"{0: 21, 1: 1, 2: 4, 3: 1, 4: 3}",0
138,False,"{'a': 0.4, 'e': 0.8710385479118216}",25,5,-87.48677507154841,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",1
139,False,"{'a': 0.4, 'e': 0.8701675093639096}",20,0,-79.09333043780205,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
140,False,"{'a': 0.4, 'e': 0.8692973418545458}",25,0,-56.05474800575801,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
141,False,"{'a': 0.4, 'e': 0.8684280445126912}",30,3,-231.17791423970505,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 4}",1
142,False,"{'a': 0.4, 'e': 0.8675596164681786}",20,0,-102.48548633271696,"{0: 12, 1: 5, 2: 1, 3: 0, 4: 2}",0
143,False,"{'a': 0.4, 'e': 0.8666920568517104}",30,0,-85.38076570169234,"{0: 19, 1: 2, 2: 8, 3: 1, 4: 0}",0
144,False,"{'a': 0.4, 'e': 0.8658253647948586}",35,1,-200.72652391157627,"{0: 20, 1: 2, 2: 5, 3: 6, 4: 1}",1
145,False,"{'a': 0.4, 'e': 0.8649595394300638}",25,0,-77.10512324718721,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
146,False,"{'a': 0.4, 'e': 0.8640945798906338}",25,0,-92.46802223357743,"{0: 14, 1: 2, 2: 9, 3: 0, 4: 0}",0
147,False,"{'a': 0.4, 'e': 0.8632304853107431}",20,0,-32.09333620161288,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
148,False,"{'a': 0.4, 'e': 0.8623672548254323}",20,0,-68.42907123579707,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
149,False,"{'a': 0.4, 'e': 0.861504887570607}",20,0,-92.96124638931363,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
150,False,"{'a': 0.4, 'e': 0.8606433826830363}",20,11,-51.06181495770045,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 1}",1
151,False,"{'a': 0.4, 'e': 0.8597827393003533}",20,0,-90.05520991950529,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
152,False,"{'a': 0.4, 'e': 0.8589229565610529}",20,4,-57.49050379909056,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
153,False,"{'a': 0.4, 'e': 0.8580640336044919}",20,0,-47.83685500610174,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
154,False,"{'a': 0.4, 'e': 0.8572059695708873}",20,0,-31.128080146926933,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
155,False,"{'a': 0.4, 'e': 0.8563487636013165}",30,0,-118.81861167428546,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
156,False,"{'a': 0.4, 'e': 0.8554924148377152}",35,0,-131.24770658565734,"{0: 23, 1: 4, 2: 4, 3: 3, 4: 1}",0
157,False,"{'a': 0.4, 'e': 0.8546369224228775}",25,0,-138.1794344354825,"{0: 15, 1: 5, 2: 1, 3: 2, 4: 2}",0
158,False,"{'a': 0.4, 'e': 0.8537822855004545}",25,0,-114.20334708178098,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
159,False,"{'a': 0.4, 'e': 0.8529285032149541}",25,0,-165.09299614047248,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
160,False,"{'a': 0.4, 'e': 0.8520755747117391}",30,0,-40.57487230107307,"{0: 20, 1: 7, 2: 3, 3: 0, 4: 0}",0
161,False,"{'a': 0.4, 'e': 0.8512234991370274}",30,0,-125.64353874220957,"{0: 15, 1: 5, 2: 8, 3: 2, 4: 0}",0
162,False,"{'a': 0.4, 'e': 0.8503722756378904}",25,0,-98.73025696016603,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
163,False,"{'a': 0.4, 'e': 0.8495219033622525}",20,0,-63.46594351569224,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
164,False,"{'a': 0.4, 'e': 0.8486723814588902}",20,0,-32.9055595644888,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
165,False,"{'a': 0.4, 'e': 0.8478237090774313}",30,0,-65.80619877196355,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
166,False,"{'a': 0.4, 'e': 0.8469758853683539}",25,0,-49.351447140288585,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
167,False,"{'a': 0.4, 'e': 0.8461289094829856}",20,0,-38.96209185938001,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
168,False,"{'a': 0.4, 'e': 0.8452827805735026}",30,0,-104.66321434581889,"{0: 17, 1: 7, 2: 5, 3: 0, 4: 1}",0
169,False,"{'a': 0.4, 'e': 0.8444374977929291}",30,5,-3.1881855234363163,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",1
170,False,"{'a': 0.4, 'e': 0.8435930602951361}",25,0,-62.06717352378261,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",0
171,False,"{'a': 0.4, 'e': 0.842749467234841}",20,14,-9.315928110920757,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
172,False,"{'a': 0.4, 'e': 0.8419067177676062}",25,0,-187.43721948336793,"{0: 11, 1: 7, 2: 4, 3: 0, 4: 3}",0
173,False,"{'a': 0.4, 'e': 0.8410648110498385}",20,0,-196.81734619709667,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 4}",0
174,False,"{'a': 0.4, 'e': 0.8402237462387887}",30,18,-8.495612047042234,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
175,False,"{'a': 0.4, 'e': 0.8393835224925499}",30,0,-240.31384582821175,"{0: 16, 1: 2, 2: 7, 3: 1, 4: 4}",0
176,False,"{'a': 0.4, 'e': 0.8385441389700574}",20,12,6.368847981527113,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.4, 'e': 0.8377055948310873}",30,19,-32.23670640464993,"{0: 6, 1: 1, 2: 4, 3: 0, 4: 0}",1
178,False,"{'a': 0.4, 'e': 0.8368678892362562}",20,0,-31.935835227743755,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
179,False,"{'a': 0.4, 'e': 0.83603102134702}",20,4,-98.05129796854047,"{0: 8, 1: 1, 2: 5, 3: 1, 4: 1}",1
180,False,"{'a': 0.4, 'e': 0.8351949903256729}",25,0,-71.30954601692812,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
181,False,"{'a': 0.4, 'e': 0.8343597953353473}",20,0,-123.58315017612578,"{0: 15, 1: 0, 2: 0, 3: 3, 4: 2}",0
182,False,"{'a': 0.4, 'e': 0.8335254355400119}",20,8,-37.56773404011065,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
183,False,"{'a': 0.4, 'e': 0.832691910104472}",30,16,-3.0254879897297746,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
