trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1106,False,"{'a': 0.75, 'e': 0.3306967889354557}",25,16,12.093182151726896,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.75, 'e': 0.3303660921465202}",20,14,12.473401063486667,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.75, 'e': 0.3300357260543737}",20,9,7.467681936355726,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1109,False,"{'a': 0.75, 'e': 0.3297056903283193}",25,4,-8.97412563903584,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
1110,False,"{'a': 0.75, 'e': 0.329375984637991}",30,15,5.003673040316712,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1111,False,"{'a': 0.75, 'e': 0.329046608653353}",20,12,4.820911745830108,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1112,False,"{'a': 0.75, 'e': 0.32871756204469965}",30,7,-59.863822098792426,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 2}",1
1113,False,"{'a': 0.75, 'e': 0.32838884448265493}",30,0,13.23874533532936,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
1114,False,"{'a': 0.75, 'e': 0.3280604556381723}",25,16,16.481820889672917,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.75, 'e': 0.3277323951825341}",20,0,14.216175102046837,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1116,False,"{'a': 0.75, 'e': 0.3274046627873516}",20,15,9.458995583972555,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.75, 'e': 0.32707725812456423}",20,0,-126.11346480614624,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
1118,False,"{'a': 0.75, 'e': 0.3267501808664397}",25,0,-17.79750622165765,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
1119,False,"{'a': 0.75, 'e': 0.3264234306855732}",20,5,0.8804296286792528,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1120,False,"{'a': 0.75, 'e': 0.32609700725488766}",25,0,-22.928124758935418,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1121,False,"{'a': 0.75, 'e': 0.3257709102476328}",25,0,-8.062682409532698,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1122,False,"{'a': 0.75, 'e': 0.3254451393373851}",30,15,1.2619915275801215,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1123,False,"{'a': 0.75, 'e': 0.32511969419804776}",25,5,-60.15543219433414,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",1
